,action,result,chart_index,symbol,indicator
84,buy,0.004572672,421.0,EURCHF,rsi_break
85,sell,-0.004822740000000001,423.0,EURCHF,rsi_break
86,sell,-0.004822740000000001,424.0,EURCHF,rsi_break
87,buy,0.004572672,425.0,EURCHF,rsi_break
88,buy,0.004572672,426.0,EURCHF,rsi_break
89,sell,-0.004822740000000001,427.0,EURCHF,rsi_break
90,sell,-0.004822740000000001,428.0,EURCHF,rsi_break
91,buy,0.004572672,429.0,EURCHF,rsi_break
92,buy,0.004572672,430.0,EURCHF,rsi_break
93,sell,-0.004822740000000001,433.0,EURCHF,rsi_break
94,sell,-0.004822740000000001,434.0,EURCHF,rsi_break
95,buy,0.004572672,442.0,EURCHF,rsi_break
96,buy,0.004572672,443.0,EURCHF,rsi_break
97,sell,-0.004822740000000001,459.0,EURCHF,rsi_break
98,sell,-0.004822740000000001,460.0,EURCHF,rsi_break
99,buy,0.004572672,461.0,EURCHF,rsi_break
100,buy,-0.004822740000000001,462.0,EURCHF,rsi_break
101,sell,-0.004822740000000001,481.0,EURCHF,rsi_break
102,sell,-0.004822740000000001,482.0,EURCHF,rsi_break
103,buy,0.004572672,485.0,EURCHF,rsi_break
104,buy,0.004572672,486.0,EURCHF,rsi_break
105,sell,-0.004822740000000001,487.0,EURCHF,rsi_break
106,buy,0.004572672,488.0,EURCHF,rsi_break
107,buy,-0.004822740000000001,489.0,EURCHF,rsi_break
108,sell,0.004572672,494.0,EURCHF,rsi_break
